Time,Motor Bus Volts 0,Motor Bus Volts 1,TempLoc 0 ,TempLoc 1 ,status 0,status 1,status 2,status 3,Gmb Pos 0,Gmb Pos 1,Gmb Pos 2,Gmb Pos 3,Gmb Pos ERR 0,Gmb Pos ERR 1,Gmb Pos ERR 2,Gmb Pos ERR 3,Gmb Pos CMD 0,Gmb Pos CMD 1,Gmb Pos CMD 2,Gmb Pos CMD 3,Gmb Rate 0,Gmb Rate 1,Gmb Rate 2,Gmb Rate 3,Gmb Rate CMD 0,Gmb Rate CMD 1,Gmb Rate CMD 2,Gmb Rate CMD 3,Gmb Current 0,Gmb Current 1,Gmb Current 2,Gmb Current 3,Fly Rate 0,Fly Rate 1,Fly Rate 2,Fly Rate 3,Fly Rate CMD 0,Fly Rate CMD 1,Fly Rate CMD 2,Fly Rate CMD 3,Fly Current 0,Fly Current 1,Fly Current 2,Fly Current 3,TempPri 0,TempPri 1,TempPri 2,TempPri 3,TempAux 0,TempAux 1,TempAux 2,TempAux 3,Rate 0,Rate 1,Rate 2,Rate 3
Thu Jul 31 23:51:11 2014,12.0086,11.9802,2271,2264,1.67772e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0.00219727,36.6236,0.00131836,27.9092,0.00219727,36.6236,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.5622,8.20785,9.10477,8.50608,5292.84,0,1277.31,0,6000,0,6000,0,103.021,3.48877,240.308,4.5673,1943,1943,4095,4095,1943,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:12 2014,11.9802,11.9802,2264,2264,1.67772e+07,16,5.03317e+07,16,0.00131836,27.9088,0.00175781,36.6223,0.00131836,27.9088,0.00175781,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.2348,7.72845,8.45341,8.04746,5346.34,0,1307.61,0,6000,0,6000,0,104.509,3.55428,245.319,4.64232,1943,1943,4095,4095,1943,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:13 2014,12.0086,12.0181,2267,2271,1.67772e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00131836,27.9092,0.000439453,36.6236,0.00131836,27.9092,0.000439453,36.6236,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.3439,7.03281,7.58103,7.32009,5398.15,0,1338.15,0,6000,0,6000,0,105.708,3.44204,234.206,4.47227,1943,1944,4095,4095,1943,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:14 2014,12.0181,11.9802,2271,2264,5.03317e+07,3.35544e+07,5.03317e+07,16,0.00219727,27.9092,0.00175781,36.6227,0.00219727,27.9092,0.00175781,36.6227,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.0734,8.08275,8.84684,8.35153,5454.92,0,1369.08,0,6000,0,6000,0,107.2,3.47981,237.262,4.52326,1943,1943,4095,4095,1944,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:15 2014,12.0181,11.9802,2271,2263,5.03317e+07,3.35544e+07,1.67772e+07,16,0.000878906,27.9092,0.000439453,36.6231,0.000878906,27.9092,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.2775,7.81122,8.47535,8.07885,5515.95,0,1399.63,0,6000,0,6000,0,108.751,3.5564,244.096,4.63064,1943,1943,4095,4095,1944,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:16 2014,12.0086,11.9802,2268,2260,5.03317e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00175781,27.9092,0.000439453,36.6231,0.00175781,27.9092,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.8727,6.89767,7.38315,7.17846,5572.49,0,1431.21,0,6000,0,6000,0,110.117,3.44616,232.707,4.46742,1943,1943,4095,4095,1944,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:17 2014,12.0086,11.9802,2267,2263,1.67772e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00131836,27.9092,0.000878906,36.6231,0.00131836,27.9092,0.000878906,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.3464,7.90957,8.46036,8.09399,5624.17,0,1463.17,0,6000,0,6000,0,111.51,3.43841,233.031,4.48607,1943,1943,4095,4095,1944,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:18 2014,12.0086,11.9802,2267,2264,5.03317e+07,3.35544e+07,1.67772e+07,16,0.00175781,27.9092,0.000439453,36.6227,0.00175781,27.9092,0.000439453,36.6227,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.5876,7.9588,8.61432,8.23848,5676.56,0,1492.98,0,6000,0,6000,0,113.377,3.56576,242.525,4.61527,1943,1943,4095,4095,1944,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:19 2014,12.0465,11.9802,2272,2263,5.03317e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00131836,27.9092,0.000878906,36.6231,0.00131836,27.9092,0.000878906,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.5321,6.78164,7.21483,7.06783,5734.03,0,1523.55,0,6000,0,6000,0,114.726,3.46642,232.978,4.47954,1943,1943,4095,4095,1944,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:20 2014,12.0181,12.0181,2268,2268,1.67772e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0.000439453,36.6231,0.00131836,27.9092,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.3116,6.91662,7.56974,7.25306,5784.33,0,1555.66,0,6000,0,6000,0,96.6983,3.2559,227.938,4.23693,1943,1943,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:21 2014,12.0086,11.9802,2264,2260,5.03317e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0.000439453,36.6231,0.00131836,27.9092,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.8514,7.42284,8.31948,7.82418,5823.15,0,1585.63,0,6000,0,6000,0,66.1949,3.12961,239.682,4.07199,1943,1943,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:22 2014,12.0181,12.0086,2267,2260,1.67772e+07,3.35544e+07,1.67772e+07,16,0.000439453,27.9092,0.000878906,36.6231,0.000439453,27.9092,0.000878906,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,10.4012,6.03701,6.46666,6.12657,5836.19,0,1616.2,0,6000,0,6000,0,54.9369,2.95658,235.721,3.8248,1943,1943,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:23 2014,12.0181,12.0086,2264,2260,5.03317e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00175781,27.9092,0.000878906,36.6231,0.00175781,27.9092,0.000878906,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,10.1196,5.90614,6.29935,5.97579,5848.83,0,1648.54,0,6000,0,6000,0,49.7432,2.80119,224.315,3.54129,1943,1943,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:51:24 2014,12.0086,12.0181,2264,2267,5.03317e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0.00263672,36.6231,0.00131836,27.9092,0.00263672,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.1497,7.08484,7.96659,7.46773,5866.01,0,1678.18,0,6000,0,6000,0,47.1868,2.86829,233.657,3.66972,1943,1943,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:51:25 2014,12.0181,12.0086,2264,2259,1.67772e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.000878906,27.9092,0.00263672,36.6231,0.000878906,27.9092,0.00263672,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.1127,6.30673,6.8108,6.42199,5876.91,0,1709.82,0,6000,0,6000,0,45.1785,2.89577,238.446,3.70288,1943,1943,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:51:26 2014,12.0181,12.0465,2264,2267,5.03317e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00175781,27.9092,0,36.6231,0.00175781,27.9092,0,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,9.11316,5.44464,5.81501,5.50991,5897.6,0,1740.43,0,6000,0,6000,0,42.9783,2.71561,224.24,3.4413,1943,1944,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:27 2014,12.0086,12.0465,2263,2267,1.67772e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00131836,27.9092,0.000439453,36.6231,0.00131836,27.9092,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.4006,6.37954,6.97267,6.56205,5903.98,0,1771.52,0,6000,0,6000,0,41.4654,2.67527,224.435,3.4002,1943,1944,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:28 2014,12.0465,12.0086,2267,2260,1.67772e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0.00219727,36.6231,0.00131836,27.9092,0.00219727,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.4907,6.7963,7.5965,7.12357,5912.6,0,1802.27,0,6000,0,6000,0,41.2969,2.8232,236.685,3.64605,1943,1944,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:29 2014,12.0181,12.0086,2263,2259,5.03317e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00175781,27.9092,0.00219727,36.6231,0.00175781,27.9092,0.00219727,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,9.25809,5.49124,5.93956,5.60098,5925.36,0,1832.61,0,6000,0,6000,0,40.6802,2.72664,229.971,3.49606,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:30 2014,12.0086,11.9802,2259,2256,5.03317e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00175781,27.9092,0,36.6231,0.00175781,27.9092,0,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,9.16146,5.43453,5.86415,5.54068,5925.22,0,1863.89,0,6000,0,6000,0,39.6044,2.58802,217.426,3.29973,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:31 2014,12.0181,12.0086,2264,2259,1.67772e+07,3.35544e+07,5.03317e+07,3.35544e+07,0.00131836,27.9092,0,36.6231,0.00131836,27.9092,0,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.2614,6.70052,7.51967,7.01592,5938.88,0,1894.52,0,6000,0,6000,0,39.1083,2.68548,226.676,3.41447,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:32 2014,12.0086,11.9802,2260,2256,1.67772e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.000439453,27.9092,0.00175781,36.6231,0.000439453,27.9092,0.00175781,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.0927,6.22863,6.82119,6.39572,5936.85,0,1926.62,0,6000,0,6000,0,38.5515,2.76642,235.038,3.53941,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:33 2014,12.0181,12.0086,2263,2256,5.03317e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.00175781,27.9092,0,36.6231,0.00175781,27.9092,0,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,8.47982,5.14847,5.5202,5.23073,5950.4,0,1956.4,0,6000,0,6000,0,37.7938,2.60195,221.783,3.32683,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:34 2014,12.0181,12.0181,2256,2256,5.03317e+07,3.35544e+07,1.67772e+07,3.35544e+07,0.000439453,27.9092,0.00263672,36.6231,0.000439453,27.9092,0.00263672,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,3.17044,1.84872,1.92891,1.87117,5953.17,0,1982.01,0,6000,0,6000,0,34.5926,1.57389,110.161,2.05459,1943,1944,4095,4095,1947,1943,4095,2048,0,0,0,0
Thu Jul 31 23:51:35 2014,12.0465,12.0181,2259,2259,1.67772e+07,16,1.67772e+07,3.35544e+07,0.00175781,27.9088,0.00219727,36.6231,0.00175781,27.9088,0.00219727,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,3.15796,1.81827,1.90931,1.86371,5953.03,0,2026.13,0,6000,0,6000,0,31.7867,0.855523,32.1601,1.17823,1943,1944,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:51:37 2014,12.0465,12.0181,2260,2256,5.03317e+07,16,1.67772e+07,3.35544e+07,0.00175781,27.9088,0.00175781,36.6231,0.00175781,27.9088,0.00175781,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,3.16228,1.83833,1.94413,1.88325,5962.24,0,2074.07,0,6000,0,6000,0,30.9201,0.798328,27.037,1.11243,1943,1944,4095,4095,1947,1944,4095,2048,0,0,0,0
Thu Jul 31 23:52:20 2014,12.0939,11.9802,2255,2255,1.67772e+07,1.67772e+07,5.03317e+07,16,0.000878906,0.00307617,-0.00175781,36.624,0.000878906,0.00307617,-0.00175781,36.624,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.2533,6.65076,10.2641,9.01454,5989.66,0,2727.79,0,6000,6000,6000,0,35.5039,275.916,39.5981,4.69106,1944,1944,4095,4095,1944,1944,4095,2048,0,0,0,0
Thu Jul 31 23:52:21 2014,12.0844,11.9802,2244,2247,1.67772e+07,5.03317e+07,5.03317e+07,16,0.00175781,0.00483398,0.00351562,36.6223,0.00175781,0.00483398,0.00351562,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,17.2115,7.10603,10.907,9.55014,6004.9,782.295,4172.53,0,6000,6000,6000,0,34.4781,267.5,75.7415,5.03526,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:22 2014,12.0844,11.9802,2243,2247,1.67772e+07,1.67772e+07,1.67772e+07,16,0.000439453,0.00263672,-0.00527344,36.6236,0.000439453,0.00263672,-0.00527344,36.6236,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.7983,6.23117,9.48735,8.59799,6003.52,812.834,4220.66,0,6000,6000,6000,0,34.4626,264.924,77.1161,4.97587,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:23 2014,12.0939,11.9802,2247,2247,5.03317e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.00219727,0.00483398,0.00527344,36.6231,0.00219727,0.00483398,0.00527344,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.4943,6.86261,10.4697,9.26187,6001.41,843.898,4277.16,0,6000,6000,6000,0,34.2302,263.959,78.4502,4.96342,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:24 2014,12.0939,12.0086,2247,2248,1.67772e+07,1.67772e+07,1.67772e+07,16,0.00175781,0.00351562,-0.00439453,36.6231,0.00175781,0.00351562,-0.00439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.1893,6.76236,10.3105,9.1686,5995.19,874.943,4324,0,6000,6000,6000,0,34.5636,266.893,79.5174,5.06688,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:25 2014,12.0844,11.9707,2243,2240,1.67772e+07,5.03317e+07,5.03317e+07,16,0,0.00395508,0,36.6218,0,0.00395508,0,36.6218,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.6397,6.23434,9.39432,8.57596,6001.24,906.376,4378.57,0,6000,6000,6000,0,34.1974,262.111,80.7911,4.94587,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:26 2014,12.0844,12.0086,2244,2248,5.03317e+07,1.67772e+07,5.03317e+07,16,0.00131836,0.00351562,0.00351562,36.6223,0.00131836,0.00351562,0.00351562,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,17.357,7.24605,10.9046,9.59554,6000.82,936.907,4426.36,0,6000,6000,6000,0,34.6133,264.585,82.139,5.0499,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:27 2014,12.0939,11.9802,2244,2247,1.67772e+07,5.03317e+07,5.03317e+07,16,0.00131836,0.00351562,0.00263672,36.6223,0.00131836,0.00351562,0.00263672,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.0661,6.41764,9.63076,8.73279,5995.73,968.208,4476.48,0,6000,6000,6000,0,34.5808,264.54,83.569,5.05911,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:28 2014,12.0844,11.9802,2244,2247,5.03317e+07,1.67772e+07,5.03317e+07,16,0.00131836,0.00307617,-0.00483398,36.6231,0.00131836,0.00307617,-0.00483398,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.0908,6.41585,9.65184,8.74704,6001.49,998.217,4524.41,0,6000,6000,6000,0,34.1004,260.315,84.9183,4.94755,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:29 2014,12.0844,11.9802,2240,2244,5.03317e+07,1.67772e+07,1.67772e+07,3.35544e+07,0.00175781,0.00395508,0.00439453,36.624,0.00175781,0.00395508,0.00439453,36.624,0,0,0,0,0,0,0,0,-0,-0,-0,-0,17.0822,7.15767,10.8143,9.55186,5996.69,1028.8,4572.94,0,6000,6000,6000,0,34.5767,264.908,86.2601,5.09848,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:30 2014,12.0939,12.0086,2244,2247,1.67772e+07,5.03317e+07,5.03317e+07,16,0.00175781,0.00395508,-0.00175781,36.6223,0.00175781,0.00395508,-0.00175781,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.2059,6.16018,9.16876,8.43979,6001.69,1060.21,4624.42,0,6000,6000,6000,0,34.3477,261.517,87.5674,5.01488,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:31 2014,12.0844,11.9802,2243,2244,1.67772e+07,5.03317e+07,5.03317e+07,3.35544e+07,0.000439453,0.00395508,0.0065918,36.6223,0.000439453,0.00395508,0.0065918,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.9712,6.77906,10.1643,9.12335,5997.64,1091.01,4673.25,0,6000,6000,6000,0,34.3823,259.76,88.676,4.98569,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:32 2014,12.0844,11.9802,2243,2244,5.03317e+07,1.67772e+07,1.67772e+07,3.35544e+07,0.00175781,0.00351562,0.0065918,36.6249,0.00175781,0.00351562,0.0065918,36.6249,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.2608,6.8911,10.3812,9.29107,6001.99,1121.24,4716.63,0,6000,6000,6000,0,34.6864,264.315,89.7319,5.11998,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:33 2014,12.0844,11.9802,2240,2244,1.67772e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.000439453,0.00395508,0.00131836,36.6262,0.000439453,0.00395508,0.00131836,36.6262,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.7566,6.04404,8.92709,8.3006,5999.83,1151.37,4776.21,0,6000,6000,6000,0,34.2939,258.646,91.1327,4.97264,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:34 2014,12.0939,11.9802,2243,2244,5.03317e+07,1.67772e+07,5.03317e+07,3.35544e+07,0.000878906,0.00307617,0.00703125,36.624,0.000878906,0.00307617,0.00703125,36.624,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.4997,7.0044,10.5198,9.4119,6002.26,1183.63,4817.17,0,6000,6000,6000,0,34.4349,259.782,92.3693,5.01952,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:35 2014,12.0844,12.0086,2240,2248,5.03317e+07,1.67772e+07,5.03317e+07,16,0.00395508,0.00307617,-0.00175781,36.6214,0.00395508,0.00307617,-0.00175781,36.6214,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.2705,6.58501,9.79119,8.90074,5999.5,1214.93,4871.34,0,6000,6000,6000,0,34.4534,262.819,93.6633,5.11021,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:36 2014,12.056,11.9802,2239,2244,1.67772e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.000878906,0.00439453,0.00175781,36.6262,0.000878906,0.00439453,0.00175781,36.6262,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.5859,6.03063,8.86043,8.23997,5996.25,1244.99,4915.59,0,6000,6000,6000,0,33.9333,256.15,95.1496,4.94329,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:37 2014,12.0844,11.9802,2240,2244,5.03317e+07,1.67772e+07,5.03317e+07,16,0.00175781,0.00351562,-0.00175781,36.6236,0.00175781,0.00351562,-0.00175781,36.6236,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.5892,7.05597,10.6636,9.49874,5998.23,1276.28,4966.05,0,6000,6000,6000,0,34.2515,259.497,96.5261,5.0546,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:38 2014,12.0939,12.0086,2243,2244,1.67772e+07,1.67772e+07,5.03317e+07,16,0.00219727,0.00351562,0.00395508,36.6205,0.00219727,0.00351562,0.00395508,36.6205,0,0,0,0,0,0,0,0,-0,-0,-0,-0,14.4185,6.33064,9.39575,8.64178,5996.61,1307.39,5020.54,0,6000,6000,6000,0,34.412,261.007,97.8583,5.094,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:39 2014,12.0181,11.9802,2231,2244,1.67772e+07,1.67772e+07,5.03317e+07,16,0,0.00351562,0.00351562,36.6214,0,0.00351562,0.00351562,36.6214,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.3645,5.97278,8.7665,8.17847,6003.49,1338.6,5064.53,0,6000,6000,6000,0,33.6505,254.1,99.1565,4.93898,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:40 2014,12.0844,11.9802,2243,2243,5.03317e+07,5.03317e+07,5.03317e+07,16,0.00175781,0.00395508,0.00131836,36.6236,0.00175781,0.00395508,0.00131836,36.6236,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.5055,7.09748,10.5826,9.48645,6006.97,1369.47,5109.64,0,6000,6000,6000,0,34.0456,258.814,100.331,5.06656,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:41 2014,12.0844,12.0086,2243,2244,1.67772e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.00131836,0.00439453,-0.00571289,36.6253,0.00131836,0.00439453,-0.00571289,36.6253,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.8857,6.21132,9.07936,8.4475,6001.56,1400.94,5159.05,0,6000,6000,6000,0,34.1585,259.286,101.482,5.09726,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:42 2014,12.0844,12.0086,2240,2244,5.03317e+07,1.67772e+07,5.03317e+07,16,0.000878906,0.00307617,0.00571289,36.6209,0.000878906,0.00307617,0.00571289,36.6209,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.0927,5.9469,8.65278,8.15514,5999.27,1431.01,5210.67,0,6000,6000,6000,0,33.6902,252.049,102.337,4.90339,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:43 2014,12.0844,11.9802,2243,2244,5.03317e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.00307617,0.00351562,0.000439453,36.6231,0.00307617,0.00351562,0.000439453,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.3857,7.08471,10.5764,9.53454,5998,1462.11,5256.97,0,6000,6000,6000,0,34.0599,257.518,103.325,5.05572,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:44 2014,12.0844,12.0086,2240,2247,1.67772e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.000878906,0.00395508,-0.0074707,36.6258,0.000878906,0.00395508,-0.0074707,36.6258,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.5595,6.13669,8.90752,8.36785,5997.52,1493.82,5313.42,0,6000,6000,6000,0,34.1954,258.004,104.586,5.07544,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:45 2014,12.0844,12.0086,2240,2244,5.03317e+07,5.03317e+07,5.03317e+07,16,0.000878906,0.00395508,-0.00483398,36.6249,0.000878906,0.00395508,-0.00483398,36.6249,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.559,5.80656,8.39081,7.97303,6001.41,1524.43,5354.8,0,6000,6000,6000,0,33.4302,250.121,105.759,4.86179,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:46 2014,12.0844,11.9802,2240,2243,1.67772e+07,5.03317e+07,1.67772e+07,3.35544e+07,0.00263672,0.00351562,-0.0074707,36.6267,0.00263672,0.00351562,-0.0074707,36.6267,0,0,0,0,0,0,0,0,-0,-0,-0,-0,16.1561,7.08289,10.4243,9.46148,6004.87,1552.54,5405.03,0,6000,6000,6000,0,34.0584,255.51,107.006,5.02393,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:47 2014,12.0844,12.0086,2240,2247,1.67772e+07,1.67772e+07,1.67772e+07,3.35544e+07,0.00131836,0.00351562,0.0065918,36.6214,0.00131836,0.00351562,0.0065918,36.6214,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.3776,6.10067,8.88887,8.35353,6004.31,1586.09,5459.9,0,6000,6000,6000,0,33.9502,257.215,108.323,5.07259,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:48 2014,12.0844,12.0086,2239,2244,5.03317e+07,5.03317e+07,5.03317e+07,16,0.00131836,0.00395508,-0.000878906,36.6231,0.00131836,0.00395508,-0.000878906,36.6231,0,0,0,0,0,0,0,0,-0,-0,-0,-0,12.1108,5.70621,8.14268,7.80466,5998.34,1616.18,5504.07,0,6000,6000,6000,0,33.5222,248.457,109.482,4.85859,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:49 2014,12.0939,11.9802,2240,2243,5.03317e+07,1.67772e+07,5.03317e+07,16,0.00131836,0.00395508,0.00703125,36.6187,0.00131836,0.00395508,0.00703125,36.6187,0,0,0,0,0,0,0,0,-0,-0,-0,-0,15.4241,6.852,10.0913,9.22804,6003.68,1646.76,5553.65,0,6000,6000,6000,0,33.6647,252.515,110.836,4.97463,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:50 2014,12.0844,12.0086,2239,2243,1.67772e+07,1.67772e+07,1.67772e+07,3.35544e+07,0.000439453,0.00351562,0.00571289,36.6192,0.000439453,0.00351562,0.00571289,36.6192,0,0,0,0,0,0,0,0,-0,-0,-0,-0,13.8087,6.30148,9.17064,8.58289,6000.69,1677.95,5600.18,0,6000,6000,6000,0,34.0744,256.702,112.104,5.08563,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
Thu Jul 31 23:52:51 2014,12.0844,12.0086,2239,2244,5.03317e+07,1.67772e+07,1.67772e+07,3.35544e+07,0.00263672,0.00351562,0.00395508,36.6223,0.00263672,0.00351562,0.00395508,36.6223,0,0,0,0,0,0,0,0,-0,-0,-0,-0,11.5076,5.55165,7.88659,7.62324,5997.22,1708.72,5649.05,0,6000,6000,6000,0,33.53,247.475,113.462,4.8719,1947,1947,4095,4095,1947,1947,4095,2048,0,0,0,0
